Trade_Date,Exchange,Sett Type,Scrip_Name,Order_Type,Qty,Mkt_Price,Mkt Value,Squp/Del,Brok_Amt,Net Amt,Product,Aggregated_Taxes
07-Dec-23,NSE,,INDIAN RENEWABLE ENERGY,B,700,64.45,45115.0,D,338.36,-45567.93,Cash,114.57
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,13,533.9,6940.7,D,52.06,6872.07,Cash,16.57
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,533.85,1601.55,D,12.01,1585.73,Cash,3.8100000000000005
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.75,533.75,D,4.0,528.48,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,13,533.75,6938.75,D,52.04,6870.14,Cash,16.57
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,533.75,1601.25,D,12.01,1585.43,Cash,3.8100000000000005
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,2,533.7,1067.4,D,8.01,1056.85,Cash,2.54
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,2,533.7,1067.4,D,8.01,1056.85,Cash,2.54
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,2,533.7,1067.4,D,8.01,1056.85,Cash,2.54
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.7,533.7,D,4.0,528.43,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,7,533.7,3735.9,D,28.02,3698.97,Cash,8.91
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,13,533.65,6937.45,D,52.03,6868.85,Cash,16.57
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.6,533.6,D,4.0,528.33,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,10,533.6,5336.0,D,40.02,5283.23,Cash,12.75
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,5,533.6,2668.0,D,20.01,2641.61,Cash,6.380000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.55,3201.3,D,24.01,3169.65,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,533.55,1600.65,D,12.0,1584.84,Cash,3.8100000000000005
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,10,533.55,5335.5,D,40.02,5282.73,Cash,12.75
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,25,533.55,13338.75,D,100.04,13206.86,Cash,31.849999999999998
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,7,533.4,3733.8,D,28.0,3696.89,Cash,8.91
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,533.35,1600.05,D,12.0,1584.24,Cash,3.8100000000000005
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,11,533.35,5866.85,D,44.0,5808.83,Cash,14.020000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.3,533.3,D,4.0,528.03,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.3,3199.8,D,24.0,3168.16,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.3,533.3,D,4.0,528.03,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.3,3199.8,D,24.0,3168.16,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.3,533.3,D,4.0,528.03,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.3,3199.8,D,24.0,3168.16,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.3,533.3,D,4.0,528.03,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.3,3199.8,D,24.0,3168.16,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.3,533.3,D,4.0,528.03,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,5,533.3,2666.5,D,20.0,2640.12,Cash,6.380000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.3,533.3,D,4.0,528.03,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,13,533.15,6930.95,D,51.98,6862.4,Cash,16.57
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,12,533.1,6397.2,D,47.98,6333.92,Cash,15.299999999999999
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,533.1,1599.3,D,11.99,1583.5,Cash,3.8100000000000005
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.05,3198.3,D,23.99,3166.67,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,533.05,1599.15,D,11.99,1583.35,Cash,3.8100000000000005
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.05,3198.3,D,23.99,3166.67,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.05,3198.3,D,23.99,3166.67,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,6,533.05,3198.3,D,23.99,3166.67,Cash,7.640000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,5,533.05,2665.25,D,19.99,2638.88,Cash,6.380000000000001
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,533.05,533.05,D,4.0,527.78,Cash,1.27
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,35,532.85,18649.75,D,139.87,18465.31,Cash,44.57
11-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,217,532.8,115617.6,D,867.13,114474.13,Cash,276.34000000000003
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,250,439.5,109875.0,D,824.06,-110977.66,Cash,278.6
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,433.4,866.8,D,6.5,-875.52,Cash,2.2199999999999998
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.4,433.4,D,3.25,-437.75,Cash,1.1
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,9,433.4,3900.6,D,29.25,-3939.79,Cash,9.94
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.4,433.4,D,3.25,-437.75,Cash,1.1
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,9,433.4,3900.6,D,29.25,-3939.79,Cash,9.94
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.4,433.4,D,3.25,-437.75,Cash,1.1
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,9,433.4,3900.6,D,29.25,-3939.79,Cash,9.94
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.4,433.4,D,3.25,-437.75,Cash,1.1
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,19,433.4,8234.6,D,61.76,-8317.36,Cash,21.0
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.45,433.45,D,3.25,-437.8,Cash,1.1
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,45,433.45,19505.25,D,146.29,-19701.28,Cash,49.739999999999995
11-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,433.45,866.9,D,6.5,-875.62,Cash,2.2199999999999998
11-Dec-23,NSE,,INDIAN RENEWABLE ENERGY,S,1000,85.0,85000.0,D,637.5,84159.37,Cash,203.13
12-Dec-23,NSE,,INDIAN RENEWABLE ENERGY,S,97,98.85,9588.45,D,71.91,9493.63,Cash,22.91
12-Dec-23,NSE,,INDIAN RENEWABLE ENERGY,S,103,98.85,10181.55,D,76.36,10080.87,Cash,24.32
12-Dec-23,NSE,,NMDC STEEL LIMITED,S,4000,47.55,190200.0,D,1426.5,188318.99,Cash,454.51
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,6,431.4,2588.4,D,19.41,-2614.38,Cash,6.57
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,26,431.4,11216.4,D,84.12,-11328.97,Cash,28.449999999999996
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,3,431.4,1294.2,D,9.71,-1307.17,Cash,3.2600000000000002
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,2,431.4,862.8,D,6.47,-871.45,Cash,2.18
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,431.4,431.4,D,3.24,-435.72,Cash,1.08
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,10,431.4,4314.0,D,32.36,-4357.3,Cash,10.94
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,431.45,431.45,D,3.24,-435.77,Cash,1.08
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,11,431.5,4746.5,D,35.6,-4794.12,Cash,12.02
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,13,431.5,5609.5,D,42.07,-5665.82,Cash,14.25
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,5,431.5,2157.5,D,16.18,-2179.16,Cash,5.4799999999999995
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,45,431.5,19417.5,D,145.63,-19612.41,Cash,49.28
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,10,431.5,4315.0,D,32.36,-4358.3,Cash,10.94
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,95,431.5,40992.5,D,307.44,-41403.96,Cash,104.02000000000001
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,56,431.15,24144.4,D,181.08,-24386.76,Cash,61.28
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,194,431.15,83643.1,D,627.32,-84482.76,Cash,212.34
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,5,503.85,2519.25,D,18.89,-2544.54,Cash,6.3999999999999995
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,5,503.95,2519.75,D,18.9,-2545.05,Cash,6.3999999999999995
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,3,503.95,1511.85,D,11.34,-1527.02,Cash,3.83
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.95,503.95,D,3.78,-509.01,Cash,1.28
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,5,503.95,2519.75,D,18.9,-2545.05,Cash,6.3999999999999995
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,3,503.95,1511.85,D,11.34,-1527.02,Cash,3.83
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.95,503.95,D,3.78,-509.01,Cash,1.28
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,5,503.95,2519.75,D,18.9,-2545.05,Cash,6.3999999999999995
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,3,503.95,1511.85,D,11.34,-1527.02,Cash,3.83
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,5,503.95,2519.75,D,18.9,-2545.05,Cash,6.3999999999999995
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,3,503.95,1511.85,D,11.34,-1527.02,Cash,3.83
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.95,1007.9,D,7.56,-1018.01,Cash,2.5500000000000003
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.95,1007.9,D,7.56,-1018.01,Cash,2.5500000000000003
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,28,504.0,14112.0,D,105.84,-14253.68,Cash,35.84
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.0,504.0,D,3.78,-509.06,Cash,1.28
13-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,28,504.0,14112.0,D,105.84,-14253.68,Cash,35.84
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,77,429.35,33059.95,D,247.95,-33391.97,Cash,84.07000000000001
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,32,429.35,13739.2,D,103.04,-13877.16,Cash,34.92
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,88,429.4,37787.2,D,283.4,-38166.69,Cash,96.09
13-Dec-23,NSE,,JINDAL SAW LIMITED,B,3,429.45,1288.35,D,9.66,-1301.27,Cash,3.2600000000000002
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,11,433.15,4764.65,D,35.73,-4812.45,Cash,12.07
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,6,433.15,2598.9,D,19.49,-2624.97,Cash,6.58
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.15,433.15,D,3.25,-437.48,Cash,1.08
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,3,433.15,1299.45,D,9.75,-1312.49,Cash,3.29
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,11,433.15,4764.65,D,35.73,-4812.45,Cash,12.07
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,6,433.15,2598.9,D,19.49,-2624.97,Cash,6.58
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.15,433.15,D,3.25,-437.48,Cash,1.08
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,3,433.15,1299.45,D,9.75,-1312.49,Cash,3.29
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,11,433.15,4764.65,D,35.73,-4812.45,Cash,12.07
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,6,433.15,2598.9,D,19.49,-2624.97,Cash,6.58
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.15,433.15,D,3.25,-437.48,Cash,1.08
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,3,433.15,1299.45,D,9.75,-1312.49,Cash,3.29
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,11,433.15,4764.65,D,35.73,-4812.45,Cash,12.07
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,6,433.15,2598.9,D,19.49,-2624.97,Cash,6.58
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,433.15,433.15,D,3.25,-437.48,Cash,1.08
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,3,433.15,1299.45,D,9.75,-1312.49,Cash,3.29
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,11,433.15,4764.65,D,35.73,-4812.45,Cash,12.07
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,5,433.15,2165.75,D,16.24,-2187.48,Cash,5.49
14-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,17,512.0,8704.0,D,65.28,-8791.4,Cash,22.12
14-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,7,512.0,3584.0,D,26.88,-3619.98,Cash,9.1
14-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,10,512.0,5120.0,D,38.4,-5171.43,Cash,13.03
14-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,512.0,512.0,D,3.84,-517.15,Cash,1.31
14-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,7,512.0,3584.0,D,26.88,-3619.98,Cash,9.1
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,100,431.5,43150.0,D,323.63,-43583.28,Cash,109.65
14-Dec-23,NSE,,JINDAL SAW LIMITED,B,50,431.5,21575.0,D,161.81,-21791.62,Cash,54.81
18-Dec-23,NSE,,JK TYRE & INDUSTRIES LTD,S,445,379.85,169033.25,D,1267.75,167361.59,Cash,403.91
18-Dec-23,NSE,,JK TYRE & INDUSTRIES LTD,S,50,379.85,18992.5,D,142.44,18804.67,Cash,45.39
18-Dec-23,NSE,,JK TYRE & INDUSTRIES LTD,S,61,379.85,23170.85,D,173.78,22941.71,Cash,55.36000000000001
18-Dec-23,NSE,,JK TYRE & INDUSTRIES LTD,S,50,379.85,18992.5,D,142.44,18804.67,Cash,45.39
18-Dec-23,NSE,,JK TYRE & INDUSTRIES LTD,S,644,379.85,244623.4,D,1834.68,242204.19,Cash,584.53
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,47,523.0,24581.0,D,184.36,24337.92,Cash,58.72
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,523.0,523.0,D,3.92,517.84,Cash,1.24
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,523.0,523.0,D,3.92,517.84,Cash,1.24
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,523.0,523.0,D,3.92,517.84,Cash,1.24
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,9,523.0,4707.0,D,35.3,4660.46,Cash,11.24
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,523.0,523.0,D,3.92,517.84,Cash,1.24
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,523.0,1569.0,D,11.77,1553.49,Cash,3.74
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,523.0,1569.0,D,11.77,1553.49,Cash,3.74
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,3,523.0,1569.0,D,11.77,1553.49,Cash,3.74
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,523.0,523.0,D,3.92,517.84,Cash,1.24
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,4,523.0,2092.0,D,15.69,2071.31,Cash,5.0
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,51,523.0,26673.0,D,200.05,26409.22,Cash,63.730000000000004
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,50,523.0,26150.0,D,196.13,25891.38,Cash,62.489999999999995
19-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,50,523.0,26150.0,D,196.13,25891.38,Cash,62.489999999999995
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,40,444.0,17760.0,D,133.2,-17937.68,Cash,44.480000000000004
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,37,444.0,16428.0,D,123.21,-16592.35,Cash,41.14
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,50,444.0,22200.0,D,166.5,-22422.09,Cash,55.59
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,123,444.0,54612.0,D,409.59,-55158.34,Cash,136.75
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,429,425.75,182646.75,D,1369.85,-184481.62,Cash,465.02
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,71,425.75,30228.25,D,226.71,-30531.9,Cash,76.94
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,9,415.9,3743.1,D,28.07,-3780.79,Cash,9.620000000000001
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,77,415.95,32028.15,D,240.21,-32350.64,Cash,82.28
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,8,415.95,3327.6,D,24.96,-3361.12,Cash,8.559999999999999
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,4,415.95,1663.8,D,12.48,-1680.53,Cash,4.25
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,10,415.95,4159.5,D,31.2,-4201.38,Cash,10.68
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,415.95,415.95,D,3.12,-420.13,Cash,1.06
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,9,415.95,3743.55,D,28.08,-3781.25,Cash,9.620000000000001
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,4,415.95,1663.8,D,12.48,-1680.53,Cash,4.25
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,10,415.95,4159.5,D,31.2,-4201.38,Cash,10.68
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,415.95,415.95,D,3.12,-420.13,Cash,1.06
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,4,415.95,1663.8,D,12.48,-1680.53,Cash,4.25
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,10,415.95,4159.5,D,31.2,-4201.38,Cash,10.68
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,415.95,415.95,D,3.12,-420.13,Cash,1.06
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,4,415.95,1663.8,D,12.48,-1680.53,Cash,4.25
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,10,415.95,4159.5,D,31.2,-4201.38,Cash,10.68
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,415.95,415.95,D,3.12,-420.13,Cash,1.06
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,4,415.95,1663.8,D,12.48,-1680.53,Cash,4.25
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,10,415.95,4159.5,D,31.2,-4201.38,Cash,10.68
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,415.95,415.95,D,3.12,-420.13,Cash,1.06
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,4,415.95,1663.8,D,12.48,-1680.53,Cash,4.25
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,10,415.95,4159.5,D,31.2,-4201.38,Cash,10.68
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,1,415.95,415.95,D,3.12,-420.13,Cash,1.06
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,4,415.95,1663.8,D,12.48,-1680.53,Cash,4.25
20-Dec-23,NSE,,JINDAL SAW LIMITED,B,3,415.95,1247.85,D,9.36,-1260.41,Cash,3.2
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,2,495.85,991.7,D,7.44,-1001.66,Cash,2.52
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,495.9,495.9,D,3.72,-500.87,Cash,1.25
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,25,496.0,12400.0,D,93.0,-12524.55,Cash,31.55
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,496.0,496.0,D,3.72,-500.97,Cash,1.25
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,71,496.0,35216.0,D,264.12,-35569.71,Cash,89.59000000000002
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,4,502.8,2011.2,D,15.08,-2031.38,Cash,5.1000000000000005
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,502.85,502.85,D,3.77,-507.9,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,502.95,502.95,D,3.77,-508.0,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,502.95,502.95,D,3.77,-508.0,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,502.95,502.95,D,3.77,-508.0,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,502.95,502.95,D,3.77,-508.0,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,502.95,502.95,D,3.77,-508.0,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,3,502.95,1508.85,D,11.32,-1523.99,Cash,3.82
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.0,503.0,D,3.77,-508.05,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.05,503.05,D,3.77,-508.1,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.05,503.05,D,3.77,-508.1,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,7,503.05,3521.35,D,26.41,-3556.67,Cash,8.91
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.1,1006.2,D,7.55,-1016.29,Cash,2.54
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.15,503.15,D,3.77,-508.2,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.15,1006.3,D,7.55,-1016.39,Cash,2.54
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.15,503.15,D,3.77,-508.2,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.2,503.2,D,3.77,-508.25,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.25,503.25,D,3.77,-508.3,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.25,503.25,D,3.77,-508.3,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.3,1006.6,D,7.55,-1016.69,Cash,2.54
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.35,503.35,D,3.78,-508.41,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,5,503.4,2517.0,D,18.88,-2542.25,Cash,6.37
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.4,503.4,D,3.78,-508.46,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.4,503.4,D,3.78,-508.46,Cash,1.28
21-Dec-23,NSE,,UNIVERSAL CABLES LTD,B,8,503.4,4027.2,D,30.2,-4067.58,Cash,10.18
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,100,518.95,51895.0,D,389.21,51381.8,Cash,124.0
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,59,518.95,30618.05,D,229.64,30315.24,Cash,73.17
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,41,518.95,21276.95,D,159.58,21066.54,Cash,50.830000000000005
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,153,518.95,79399.35,D,595.5,78614.13,Cash,189.72000000000003
