Date,Scrip,Remaining Qty,Deployed Amount,Market Value,Unrealized % Return,Unrealized PNL,Realized PNL,Brokerage Amount,Turn Over Amount
2022-05-31,CENTURY ENKA LTD,65,31293.5,32204.25,2.91 %,910.75,-5.749999999999886,599.6500000000001,43918.0
2022-05-31,PENNAR INDUSTRIES LTD,200,7507.05,7330.0,-2.36 %,-177.05,0.0,100.0,7507.049999999999
2022-05-31,STEEL AUTHORITY OF INDIA,400,31900.0,30380.0,-4.76 %,-1520.0,0.0,239.26000000000002,31900.0
2022-06-30,CENTURY ENKA LTD,70,33502.0,29358.0,-12.37 %,-4144.0,85.25000000000034,799.6500000000001,51015.5
2022-06-30,FINOLEX CABLES LTD,25,9352.25,9407.5,0.59 %,55.25,0.0,187.45000000000002,9352.25
2022-06-30,PENNAR INDUSTRIES LTD,400,14507.05,14519.999999999998,0.09 %,12.95,0.0,152.5,14507.05
2022-06-30,STEEL AUTHORITY OF INDIA,500,39485.0,34275.0,-13.19 %,-5210.0,0.0,296.15000000000003,39485.0
2022-07-31,CENTURY ENKA LTD,85,39796.8,37582.75,-5.56 %,-2214.05,85.25000000000034,899.6500000000001,57310.299999999996
2022-07-31,FINOLEX CABLES LTD,15,6127.5,6368.25,3.93 %,240.75,858.0999999999999,314.02000000000004,15479.75
2022-07-31,GRANULES INDIA LIMITED,15,4532.25,4494.75,-0.83 %,-37.5,0.0,50.0,4532.25
2022-07-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-0.83 %,0.0,492.9499999999997,265.0,14507.05
2022-07-31,STEEL AUTHORITY OF INDIA,600,46695.0,46290.0,-0.87 %,-405.0,0.0,350.23,46695.0
2022-08-31,CENTURY ENKA LTD,90,42027.8,41575.5,-1.08 %,-452.3,85.25000000000034,949.6500000000001,59541.299999999996
2022-08-31,FINOLEX CABLES LTD,30,13368.0,13830.0,3.46 %,462.0,1317.85,464.28000000000003,28847.75
2022-08-31,GRANULES INDIA LIMITED,0,0.0,0.0,3.46 %,0.0,183.75,100.0,4532.25
2022-08-31,KIRLOSKAR BROTHERS LTD,50,16375.0,16637.5,1.6 %,262.5,0.0,122.81,16375.0
2022-08-31,LT FOODS LIMITED,50,4665.0,4757.5,1.98 %,92.5,1687.4999999999986,343.6,23347.5
2022-08-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,1.98 %,0.0,492.9499999999997,265.0,14507.05
2022-08-31,STEEL AUTHORITY OF INDIA,250,19625.0,20325.0,3.57 %,700.0,2994.9999999999973,948.8800000000001,70157.5
2022-09-30,CENTURY ENKA LTD,200,86700.0,94870.0,9.42 %,8170.0,15354.599999999991,5278.720000000006,362846.85000000003
2022-09-30,FINOLEX CABLES LTD,0,0.0,0.0,9.42 %,0.0,1914.8499999999992,569.02,28847.75
2022-09-30,GRANULES INDIA LIMITED,0,0.0,0.0,9.42 %,0.0,183.75,100.0,4532.25
2022-09-30,KIRLOSKAR BROTHERS LTD,100,34000.0,34330.0,0.97 %,330.0,7259.149999999998,4978.699999999997,343674.10000000003
2022-09-30,LT FOODS LIMITED,0,0.0,0.0,0.97 %,0.0,2029.999999999999,393.6,23347.5
2022-09-30,PENNAR INDUSTRIES LTD,0,0.0,0.0,0.97 %,0.0,492.9499999999997,265.0,14507.05
2022-09-30,STEEL AUTHORITY OF INDIA,1150,92337.5,88262.5,-4.41 %,-4075.0,2994.9999999999973,1494.22,142870.0
2022-10-31,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,20429.34999999999,5967.030000000006,362846.85000000003
2022-10-31,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2022-10-31,GRANULES INDIA LIMITED,0,0.0,0.0,-100.0 %,0.0,183.75,100.0,4532.25
2022-10-31,KIRLOSKAR BROTHERS LTD,500,177500.0,175525.0,-1.11 %,-1975.0,16755.6,9157.369999999997,689253.95
2022-10-31,LT FOODS LIMITED,0,0.0,0.0,-1.11 %,0.0,2029.999999999999,393.6,23347.5
2022-10-31,NMDC LTD.,1000,132985.0,99750.0,-24.99 %,-33235.0,0.0,997.3799999999999,132985.0
2022-10-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-24.99 %,0.0,3742.95,937.38,57707.05
2022-10-31,STEEL AUTHORITY OF INDIA,2150,169987.5,169205.0,-0.46 %,-782.5,2994.9999999999973,2076.6,220520.0
2022-11-30,BIRLASOFT LIMITED,150,44512.5,45787.5,2.86 %,1275.0,0.0,333.84000000000003,44512.5
2022-11-30,CENTURY ENKA LTD,350,145820.2,148295.0,1.7 %,2474.8,20429.34999999999,7060.6500000000015,508667.05000000005
2022-11-30,FINOLEX CABLES LTD,0,0.0,0.0,1.7 %,0.0,1914.8499999999992,569.02,28847.75
2022-11-30,GRANULES INDIA LIMITED,0,0.0,0.0,1.7 %,0.0,183.75,100.0,4532.25
2022-11-30,KIRLOSKAR BROTHERS LTD,650,247461.55,249209.99999999997,0.71 %,1748.45,59484.09999999999,16916.460000000003,1220142.3
2022-11-30,LT FOODS LIMITED,0,0.0,0.0,0.71 %,0.0,2029.999999999999,393.6,23347.5
2022-11-30,NMDC LTD.,1000,107925.0,117700.0,9.06 %,9775.0,-18859.999999999996,2662.7599999999998,240910.0
2022-11-30,NTPC LTD,500,83225.0,86100.0,3.45 %,2875.0,0.0,624.19,83225.0
2022-11-30,PENNAR INDUSTRIES LTD,0,0.0,0.0,3.45 %,0.0,3742.95,937.38,57707.05
2022-11-30,STEEL AUTHORITY OF INDIA,2450,202842.5,207882.5,2.48 %,5040.0,12854.999999999982,4772.0599999999995,411715.0
2022-11-30,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,6954.999999999987,2353.16,153400.0
2022-12-31,BIRLASOFT LIMITED,1000,300591.7,298750.0,-0.61 %,-1841.7,1467.5000000000011,2488.02,315429.19999999995
2022-12-31,CENTURY ENKA LTD,150,62085.0,62722.5,1.03 %,637.5,25151.649999999983,9878.31,652282.05
2022-12-31,FINOLEX CABLES LTD,0,0.0,0.0,1.03 %,0.0,1914.8499999999992,569.02,28847.75
2022-12-31,GRANULES INDIA LIMITED,0,0.0,0.0,1.03 %,0.0,183.75,100.0,4532.25
2022-12-31,KIRLOSKAR BROTHERS LTD,602,212510.05,195108.2,-8.19 %,-17401.85,43343.14999999999,21083.86999999998,1488562.75
2022-12-31,LT FOODS LIMITED,0,0.0,0.0,-8.19 %,0.0,2029.999999999999,393.6,23347.5
2022-12-31,NMDC LTD.,0,0.0,0.0,-8.19 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2022-12-31,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2022-12-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2022-12-31,STEEL AUTHORITY OF INDIA,2500,202025.0,206625.0,2.28 %,4600.0,16037.499999999975,5983.32,490465.0
2022-12-31,SUZLON ENERGY LIMITED,500,5150.0,5300.0,2.91 %,150.0,0.0,50.0,5150.0
2022-12-31,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,6954.999999999987,2353.16,153400.0
2023-01-31,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-01-31,CENTURY ENKA LTD,400,163974.2,163420.0,-0.34 %,-554.2,25151.649999999983,10642.480000000005,754171.25
2023-01-31,FINOLEX CABLES LTD,0,0.0,0.0,-0.34 %,0.0,1914.8499999999992,569.02,28847.75
2023-01-31,GRANULES INDIA LIMITED,0,0.0,0.0,-0.34 %,0.0,183.75,100.0,4532.25
2023-01-31,KIRLOSKAR BROTHERS LTD,1402,446834.45,451093.5,0.95 %,4259.05,30802.799999999974,24609.059999999976,1846681.1999999997
2023-01-31,LT FOODS LIMITED,0,0.0,0.0,0.95 %,0.0,2029.999999999999,393.6,23347.5
2023-01-31,NMDC LTD.,0,0.0,0.0,0.95 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-01-31,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-01-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-01-31,STEEL AUTHORITY OF INDIA,0,0.0,0.0,-100.0 %,0.0,35637.499999999985,7645.509999999999,490465.0
2023-01-31,SUZLON ENERGY LIMITED,1000,10050.0,9800.0,-2.49 %,-250.0,0.0,100.0,10050.0
2023-01-31,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,6954.999999999987,2353.16,153400.0
2023-02-28,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-02-28,CENTURY ENKA LTD,550,225392.75,193517.5,-14.14 %,-31875.25,25151.649999999983,11103.120000000006,815589.8
2023-02-28,FINOLEX CABLES LTD,0,0.0,0.0,-14.14 %,0.0,1914.8499999999992,569.02,28847.75
2023-02-28,GRANULES INDIA LIMITED,250,72025.0,70025.0,-2.78 %,-2000.0,183.75,640.1800000000001,76557.25
2023-02-28,KIRLOSKAR BROTHERS LTD,1652,527609.45,609092.4,15.44 %,81482.95,30802.799999999974,25214.869999999977,1927456.1999999997
2023-02-28,LT FOODS LIMITED,0,0.0,0.0,15.44 %,0.0,2029.999999999999,393.6,23347.5
2023-02-28,NMDC LTD.,0,0.0,0.0,15.44 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-02-28,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-02-28,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-02-28,STEEL AUTHORITY OF INDIA,1000,86000.0,82750.0,-3.78 %,-3250.0,35637.499999999985,8290.51,576465.0
2023-02-28,SUZLON ENERGY LIMITED,1000,10050.0,8200.0,-18.41 %,-1850.0,0.0,100.0,10050.0
2023-02-28,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,6954.999999999987,2353.16,153400.0
2023-03-31,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-03-31,CENTURY ENKA LTD,550,225392.75,189310.0,-16.01 %,-36082.75,25151.649999999983,11103.120000000006,815589.8
2023-03-31,FINOLEX CABLES LTD,0,0.0,0.0,-16.01 %,0.0,1914.8499999999992,569.02,28847.75
2023-03-31,GRANULES INDIA LIMITED,250,72025.0,72675.0,0.9 %,650.0,183.75,640.1800000000001,76557.25
2023-03-31,KIRLOSKAR BROTHERS LTD,152,49111.2,62358.0,26.97 %,13246.8,136675.14999999997,29597.63999999997,1927456.1999999997
2023-03-31,LT FOODS LIMITED,500,52000.0,48250.0,-7.21 %,-3750.0,2029.999999999999,783.6,75347.5
2023-03-31,NMDC LTD.,0,0.0,0.0,-7.21 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-03-31,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-03-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-03-31,STEEL AUTHORITY OF INDIA,1000,86000.0,82700.0,-3.84 %,-3300.0,35637.499999999985,8290.51,576465.0
2023-03-31,SUZLON ENERGY LIMITED,2850,24572.5,22515.0,-8.37 %,-2057.5,0.0,208.92000000000002,24572.5
2023-03-31,UNIVERSAL CABLES LTD,700,254840.0,251020.00000000003,-1.5 %,-3820.0,0.0,1911.3100000000004,254839.99999999997
2023-03-31,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,6954.999999999987,2353.16,153400.0
2023-04-30,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-04-30,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-04-30,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-04-30,GRANULES INDIA LIMITED,450,131515.0,135157.5,2.77 %,3642.5,183.75,1086.3600000000001,136047.25
2023-04-30,KIRLOSKAR BROTHERS LTD,152,49111.2,64615.200000000004,31.57 %,15504.0,136675.14999999997,29597.63999999997,1927456.1999999997
2023-04-30,LT FOODS LIMITED,1000,101200.0,110700.0,9.39 %,9500.0,2029.999999999999,1152.6,124547.5
2023-04-30,NMDC LTD.,0,0.0,0.0,9.39 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-04-30,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-04-30,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-04-30,STEEL AUTHORITY OF INDIA,2000,168500.0,165600.0,-1.72 %,-2900.0,35637.499999999985,8909.27,658965.0
2023-04-30,SUZLON ENERGY LIMITED,3850,32772.5,31955.000000000004,-2.49 %,-817.5,0.0,270.42,32772.5
2023-04-30,UNIVERSAL CABLES LTD,0,0.0,0.0,-100.0 %,0.0,29840.200000000004,4046.4100000000003,254839.99999999997
2023-04-30,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,6954.999999999987,2353.16,153400.0
2023-05-31,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-05-31,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-05-31,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-05-31,GRANULES INDIA LIMITED,650,189335.0,183267.5,-3.2 %,-6067.5,183.75,1520.0100000000002,193867.25
2023-05-31,KIRLOSKAR BROTHERS LTD,2,873.4,1144.4,31.03 %,271.0,178337.34999999995,31581.98999999997,2014796.1999999997
2023-05-31,LT FOODS LIMITED,0,-0.0,0.0,-100.0 %,0.0,14129.999999999996,2002.35,124547.5
2023-05-31,NMDC LTD.,0,0.0,0.0,-100.0 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-05-31,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-05-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-05-31,STEEL AUTHORITY OF INDIA,2000,168500.0,165000.0,-2.08 %,-3500.0,35637.499999999985,8909.27,658965.0
2023-05-31,SUZLON ENERGY LIMITED,3850,32772.5,45237.5,38.03 %,12465.0,0.0,270.42,32772.5
2023-05-31,UNIVERSAL CABLES LTD,1176,472762.75,435120.0,-7.96 %,-37642.75,54014.600000000006,12393.12,1033813.9
2023-05-31,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,6954.999999999987,2353.16,153400.0
2023-06-30,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-06-30,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-06-30,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-06-30,FORTIS HEALTHCARE LTD,150,45727.5,47257.5,3.35 %,1530.0,0.0,342.96,45727.5
2023-06-30,GRANULES INDIA LIMITED,650,189335.0,192984.99999999997,1.93 %,3650.0,183.75,1520.0100000000002,193867.25
2023-06-30,KIRLOSKAR BROTHERS LTD,2,873.4,1220.6,39.75 %,347.2,178337.34999999995,31581.98999999997,2014796.1999999997
2023-06-30,LT FOODS LIMITED,0,-0.0,0.0,-100.0 %,0.0,14129.999999999996,2002.35,124547.5
2023-06-30,NMDC LTD.,0,0.0,0.0,-100.0 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-06-30,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-06-30,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-06-30,STEEL AUTHORITY OF INDIA,2000,168500.0,171000.0,1.48 %,2500.0,35637.499999999985,8909.27,658965.0
2023-06-30,SUZLON ENERGY LIMITED,850,6970.0,13005.0,86.59 %,6035.0,16947.5,591.05,32772.5
2023-06-30,UNIVERSAL CABLES LTD,1176,472762.75,455582.39999999997,-3.63 %,-17180.35,54014.600000000006,12393.12,1033813.9
2023-06-30,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,6954.999999999987,2353.16,153400.0
2023-07-31,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-07-31,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-07-31,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-07-31,FORTIS HEALTHCARE LTD,0,-0.0,0.0,-100.0 %,0.0,4492.499999999998,719.61,45727.5
2023-07-31,GRANULES INDIA LIMITED,900,278550.0,290970.0,4.46 %,12420.0,14591.249999999985,5137.200000000001,472417.25
2023-07-31,KIRLOSKAR BROTHERS LTD,2,873.4,1525.7,74.69 %,652.3,178337.34999999995,31581.98999999997,2014796.1999999997
2023-07-31,LT FOODS LIMITED,0,-0.0,0.0,-100.0 %,0.0,14129.999999999996,2002.35,124547.5
2023-07-31,NMDC LTD.,0,0.0,0.0,-100.0 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-07-31,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-07-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-07-31,STEEL AUTHORITY OF INDIA,1000,82500.0,94600.0,14.67 %,12100.0,37937.49999999998,9571.52,658965.0
2023-07-31,SUZLON ENERGY LIMITED,850,6970.0,16107.5,131.1 %,9137.5,16947.5,591.05,32772.5
2023-07-31,UNIVERSAL CABLES LTD,170,70295.0,74791.5,6.4 %,4496.5,102486.34999999999,15775.18,1033813.9
2023-07-31,WELSPUN LIVING LIMITED,4001,400700.05,438709.65,9.49 %,38009.6,6954.999999999987,5358.419999999999,554100.05
2023-08-31,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-08-31,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-08-31,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-08-31,FORTIS HEALTHCARE LTD,0,-0.0,0.0,-100.0 %,0.0,4492.499999999998,719.61,45727.5
2023-08-31,GRANULES INDIA LIMITED,900,278550.0,267840.0,-3.84 %,-10710.0,14591.249999999985,5137.200000000001,472417.25
2023-08-31,KIRLOSKAR BROTHERS LTD,2,873.4,1699.2,94.55 %,825.8,178337.34999999995,31581.98999999997,2014796.1999999997
2023-08-31,LT FOODS LIMITED,0,-0.0,0.0,-100.0 %,0.0,14129.999999999996,2002.35,124547.5
2023-08-31,NMDC LTD.,0,0.0,0.0,-100.0 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-08-31,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-08-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-08-31,STEEL AUTHORITY OF INDIA,1000,82500.0,90700.0,9.94 %,8200.0,37937.49999999998,9571.52,658965.0
2023-08-31,SUZLON ENERGY LIMITED,850,6970.0,20867.5,199.39 %,13897.5,16947.5,591.05,32772.5
2023-08-31,UNIVERSAL CABLES LTD,170,70295.0,79534.5,13.14 %,9239.5,102486.34999999999,15775.18,1033813.9
2023-08-31,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,61768.79999999996,8774.79,554100.05
2023-09-30,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-09-30,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-09-30,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-09-30,FORTIS HEALTHCARE LTD,0,-0.0,0.0,-100.0 %,0.0,4492.499999999998,719.61,45727.5
2023-09-30,GRANULES INDIA LIMITED,0,0.0,0.0,-100.0 %,0.0,37001.24999999996,7394.4000000000015,472417.25
2023-09-30,KIRLOSKAR BROTHERS LTD,2,873.4,1678.1,92.13 %,804.7,178337.34999999995,31581.98999999997,2014796.1999999997
2023-09-30,LT FOODS LIMITED,0,-0.0,0.0,-100.0 %,0.0,14129.999999999996,2002.35,124547.5
2023-09-30,NMDC LTD.,0,0.0,0.0,-100.0 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-09-30,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-09-30,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-09-30,STEEL AUTHORITY OF INDIA,0,0.0,0.0,-100.0 %,0.0,52137.49999999998,10296.77,658965.0
2023-09-30,SUZLON ENERGY LIMITED,850,6970.0,21930.0,214.63 %,14960.0,16947.5,591.05,32772.5
2023-09-30,UNIVERSAL CABLES LTD,1800,841840.9,866070.0,2.88 %,24229.1,113451.34999999999,22698.609999999968,1875654.7999999998
2023-09-30,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,61768.79999999996,8774.79,554100.05
2023-10-31,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-10-31,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-10-31,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-10-31,FORTIS HEALTHCARE LTD,0,-0.0,0.0,-100.0 %,0.0,4492.499999999998,719.61,45727.5
2023-10-31,GRANULES INDIA LIMITED,0,0.0,0.0,-100.0 %,0.0,37001.24999999996,7394.4000000000015,472417.25
2023-10-31,JINDAL SAW LIMITED,0,0.0,0.0,-100.0 %,0.0,13000.0,1383.76,85750.0
2023-10-31,KIRLOSKAR BROTHERS LTD,2,873.4,1809.9,107.22 %,936.5,178337.34999999995,31581.98999999997,2014796.1999999997
2023-10-31,LT FOODS LIMITED,0,-0.0,0.0,-100.0 %,0.0,14129.999999999996,2002.35,124547.5
2023-10-31,NCC LIMITED,300,41565.0,43335.0,4.26 %,1770.0,0.0,311.74,41565.0
2023-10-31,NMDC LTD.,0,0.0,0.0,4.26 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-10-31,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-10-31,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-10-31,STEEL AUTHORITY OF INDIA,0,0.0,0.0,-100.0 %,0.0,52137.49999999998,10296.77,658965.0
2023-10-31,SUZLON ENERGY LIMITED,50,410.0,1530.0,273.17 %,1120.0,35987.5,783.05,32772.5
2023-10-31,UNIVERSAL CABLES LTD,1550,747654.8,794530.0,6.27 %,46875.2,158415.24999999988,28658.670000000013,2203404.8
2023-10-31,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,61768.79999999996,8774.79,554100.05
2023-11-30,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-11-30,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-11-30,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-11-30,FORTIS HEALTHCARE LTD,0,-0.0,0.0,-100.0 %,0.0,4492.499999999998,719.61,45727.5
2023-11-30,GRANULES INDIA LIMITED,0,0.0,0.0,-100.0 %,0.0,50651.24999999996,10088.030000000002,645167.25
2023-11-30,INDIAN RENEWABLE ENERGY,500,33425.0,32650.0,-2.32 %,-775.0,0.0,250.69,33425.0
2023-11-30,JINDAL SAW LIMITED,0,0.0,0.0,-2.32 %,0.0,13000.0,1383.76,85750.0
2023-11-30,JK TYRE & INDUSTRIES LTD,750,252125.0,265275.0,5.22 %,13150.0,6086.699999999989,4756.149999999999,440095.25
2023-11-30,KIRLOSKAR BROTHERS LTD,100,92280.05,98300.0,6.52 %,6019.95,202478.29999999996,35714.529999999904,2323937.1500000004
2023-11-30,LT FOODS LIMITED,0,-0.0,0.0,-100.0 %,0.0,14129.999999999996,2002.35,124547.5
2023-11-30,NCC LIMITED,1000,164900.0,166550.0,1.0 %,1650.0,3044.999999999993,1883.11,206465.0
2023-11-30,NMDC LTD.,0,0.0,0.0,1.0 %,0.0,-1384.9999999999927,3603.2500000000005,240910.0
2023-11-30,NTPC LTD,0,0.0,0.0,-100.0 %,0.0,2903.0000000000064,1270.1499999999996,83225.0
2023-11-30,PENNAR INDUSTRIES LTD,0,0.0,0.0,-100.0 %,0.0,3742.95,937.38,57707.05
2023-11-30,STEEL AUTHORITY OF INDIA,0,0.0,0.0,-100.0 %,0.0,52137.49999999998,10296.77,658965.0
2023-11-30,SUZLON ENERGY LIMITED,50,410.0,2037.5,396.95 %,1627.5,35987.5,783.05,32772.5
2023-11-30,UNIVERSAL CABLES LTD,4900,2473039.0,2464945.0,-0.33 %,-8094.0,270717.9499999996,63224.89000000007,5314355.65
2023-11-30,WELSPUN LIVING LIMITED,0,0.0,0.0,-100.0 %,0.0,61768.79999999996,8774.79,554100.05
2023-12-31,BIRLASOFT LIMITED,0,-0.0,0.0,-100.0 %,0.0,21425.800000000003,7019.5199999999995,457254.19999999995
2023-12-31,CENTURY ENKA LTD,0,-0.0,0.0,-100.0 %,0.0,35138.10000000001,15655.080000000005,1001365.6
2023-12-31,FINOLEX CABLES LTD,0,0.0,0.0,-100.0 %,0.0,1914.8499999999992,569.02,28847.75
2023-12-31,FORTIS HEALTHCARE LTD,0,-0.0,0.0,-100.0 %,0.0,4492.499999999998,719.61,45727.5
2023-12-31,GRANULES INDIA LIMITED,0,0.0,0.0,-100.0 %,0.0,50651.24999999996,10088.030000000002,645167.25
2023-12-31,INDIAN RENEWABLE ENERGY,0,-0.0,0.0,-100.0 %,0.0,26230.0,1374.82,78540.0
2023-12-31,JINDAL SAW LIMITED,2250,969852.1,927112.5,-4.41 %,-42739.6,13000.0,8657.63,1055602.1
2023-12-31,JK TYRE & INDUSTRIES LTD,0,-0.0,0.0,-100.0 %,0.0,51836.70000000002,9644.269999999999,617032.75
2023-12-31,KIRLOSKAR BROTHERS LTD,100,92280.05,88805.0,-3.77 %,-3475.05,202478.29999999996,35714.529999999904,2323937.1500000004
2023-12-31,LT FOODS LIMITED,0,-0.0,0.0,-100.0 %,0.0,14129.999999999996,2002.35,124547.5
